score,hypers
0.38834820709397444,{'max_depth': 10, 'min_child_weight': 15, 'gamma': 0.0, 'learning_rate': 0.2832894390994511, 'n_estimators': 108, 'eta': 0.524785401505651, 'max_delta_step': 2, 'subsample': 0.1, 'colsample_bytree': 0.17968140529296125, 'reg_alpha': 8.206076308454495, 'reg_lambda': 4.8345048606866285, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3923582265258412,{'max_depth': 17, 'min_child_weight': 3, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 430, 'eta': 0.5697033995464078, 'max_delta_step': 6, 'subsample': 0.1, 'colsample_bytree': 0.6999586328882236, 'reg_alpha': 8.09885638074411, 'reg_lambda': 9.16798167973977, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3924129202765882,{'max_depth': 20, 'min_child_weight': 5, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 175, 'eta': 0.7597347825778197, 'max_delta_step': 3, 'subsample': 0.1, 'colsample_bytree': 0.5239609209159662, 'reg_alpha': 9.637517259838823, 'reg_lambda': 4.814153295593889, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3752648093236,{'max_depth': 20, 'min_child_weight': 10, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 50, 'eta': 0.6198780748055371, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.7922216887765969, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 5, 'min_child_weight': 12, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 243, 'eta': 0.9687666733767561, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.5433036265021249, 'reg_alpha': 0.0, 'reg_lambda': 4.01961325899887, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.276682228329591,{'max_depth': 3, 'min_child_weight': 18, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 368, 'eta': 0.5350549478061087, 'max_delta_step': 5, 'subsample': 1.0, 'colsample_bytree': 0.32929430459163467, 'reg_alpha': 0.0, 'reg_lambda': 4.102659317375792, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05671386066813192,{'max_depth': 10, 'min_child_weight': 7, 'gamma': 9.325185027596824, 'learning_rate': 1.0, 'n_estimators': 500, 'eta': 0.8106318728385211, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 4.167152281754089, 'reg_lambda': 2.418759736949825, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04889486863934682,{'max_depth': 9, 'min_child_weight': 9, 'gamma': 8.994560246938391, 'learning_rate': 1.0, 'n_estimators': 246, 'eta': 0.7538096495214068, 'max_delta_step': 0, 'subsample': 1.0, 'colsample_bytree': 0.2965425475534982, 'reg_alpha': 2.513199167212055, 'reg_lambda': 5.28032625609706, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3828109383439334,{'max_depth': 3, 'min_child_weight': 3, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 377, 'eta': 0.8891351707407806, 'max_delta_step': 9, 'subsample': 0.1, 'colsample_bytree': 0.23874770791791947, 'reg_alpha': 4.770544072775159, 'reg_lambda': 0.4002803669981276, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.1340780625810546,{'max_depth': 14, 'min_child_weight': 15, 'gamma': 2.5088734433200646, 'learning_rate': 1.0, 'n_estimators': 385, 'eta': 0.4858455553076996, 'max_delta_step': 9, 'subsample': 0.2099289597915952, 'colsample_bytree': 0.499636469095627, 'reg_alpha': 4.937819881359828, 'reg_lambda': 9.094333520063941, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.28083904989328745,{'max_depth': 14, 'min_child_weight': 1, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 405, 'eta': 0.9971949259421932, 'max_delta_step': 7, 'subsample': 1.0, 'colsample_bytree': 0.7939774824514043, 'reg_alpha': 5.733257494637979, 'reg_lambda': 1.2900752319817963, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3859887744070985,{'max_depth': 19, 'min_child_weight': 13, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 133, 'eta': 0.178996735099129, 'max_delta_step': 0, 'subsample': 0.1, 'colsample_bytree': 0.462073868640862, 'reg_alpha': 3.1989308813008996, 'reg_lambda': 6.515798370056071, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.28364112691643173,{'max_depth': 19, 'min_child_weight': 20, 'gamma': 1.0708689562264033, 'learning_rate': 0.022209262025702618, 'n_estimators': 347, 'eta': 0.5462964724203471, 'max_delta_step': 2, 'subsample': 0.2707683852437176, 'colsample_bytree': 0.11830578702420708, 'reg_alpha': 10.0, 'reg_lambda': 8.732252314733698, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.055301878657632586,{'max_depth': 8, 'min_child_weight': 5, 'gamma': 5.349491248725667, 'learning_rate': 1.0, 'n_estimators': 478, 'eta': 0.6958758593335714, 'max_delta_step': 5, 'subsample': 0.8301936559121714, 'colsample_bytree': 0.10682220635652438, 'reg_alpha': 3.8576815445993784, 'reg_lambda': 1.2237642007006748, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09754285787683441,{'max_depth': 5, 'min_child_weight': 4, 'gamma': 0.7440103504480986, 'learning_rate': 1.0, 'n_estimators': 418, 'eta': 0.3735168349754786, 'max_delta_step': 3, 'subsample': 0.9254216914111478, 'colsample_bytree': 0.8258796272978007, 'reg_alpha': 10.0, 'reg_lambda': 5.58005384142043, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.39197049380717364,{'max_depth': 8, 'min_child_weight': 13, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 468, 'eta': 0.23230775666393572, 'max_delta_step': 3, 'subsample': 0.1, 'colsample_bytree': 0.5559357991269979, 'reg_alpha': 6.963952989413445, 'reg_lambda': 8.891219176220321, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.30441759809708147,{'max_depth': 13, 'min_child_weight': 6, 'gamma': 10.0, 'learning_rate': 0.0013049725329896886, 'n_estimators': 268, 'eta': 0.7094138656218694, 'max_delta_step': 7, 'subsample': 1.0, 'colsample_bytree': 0.7309390636667532, 'reg_alpha': 8.912783749858596, 'reg_lambda': 6.107042035927184, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04381360952850876,{'max_depth': 16, 'min_child_weight': 15, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 305, 'eta': 0.13610668836293785, 'max_delta_step': 1, 'subsample': 1.0, 'colsample_bytree': 0.305216130504908, 'reg_alpha': 1.5156554616846576, 'reg_lambda': 0.5882141474042851, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.27898032510904625,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 500, 'eta': 0.1, 'max_delta_step': 10, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 10.0, 'reg_lambda': 7.002030665417016, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.08963575711776624,{'max_depth': 5, 'min_child_weight': 16, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 193, 'eta': 0.7824294834754588, 'max_delta_step': 8, 'subsample': 1.0, 'colsample_bytree': 0.48942963076404844, 'reg_alpha': 9.060682720054645, 'reg_lambda': 6.895610753220356, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04369253233247351,{'max_depth': 13, 'min_child_weight': 13, 'gamma': 6.152877858470459, 'learning_rate': 0.069240119536147, 'n_estimators': 186, 'eta': 0.15410296117865158, 'max_delta_step': 8, 'subsample': 0.48704343751670187, 'colsample_bytree': 0.8418272158192737, 'reg_alpha': 0.0, 'reg_lambda': 1.2241489331401953, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04000547379434818,{'max_depth': 15, 'min_child_weight': 1, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 222, 'eta': 0.6967421568609153, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 0.6113489241993706, 'reg_alpha': 0.0, 'reg_lambda': 5.534347516791305, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04570290335663654,{'max_depth': 12, 'min_child_weight': 11, 'gamma': 2.2508651299350126, 'learning_rate': 0.6714747103262616, 'n_estimators': 471, 'eta': 0.6038596477862045, 'max_delta_step': 8, 'subsample': 0.4114091482527813, 'colsample_bytree': 0.8832797005658799, 'reg_alpha': 1.2508455523991904, 'reg_lambda': 3.8946827819904115, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044064839128869306,{'max_depth': 11, 'min_child_weight': 12, 'gamma': 1.0885085858671069, 'learning_rate': 0.4884810867587091, 'n_estimators': 102, 'eta': 0.9181627243767653, 'max_delta_step': 8, 'subsample': 0.4621219881027805, 'colsample_bytree': 0.557768786849956, 'reg_alpha': 0.0, 'reg_lambda': 0.15663603607120974, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043699742406933126,{'max_depth': 13, 'min_child_weight': 13, 'gamma': 5.984665561008771, 'learning_rate': 0.1531371401424576, 'n_estimators': 160, 'eta': 0.10706471356197354, 'max_delta_step': 8, 'subsample': 0.5291489664977992, 'colsample_bytree': 0.22310532121023846, 'reg_alpha': 0.0, 'reg_lambda': 8.997438229021498, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043696567881448455,{'max_depth': 4, 'min_child_weight': 10, 'gamma': 0.414969719147576, 'learning_rate': 0.869827468232815, 'n_estimators': 313, 'eta': 0.4746023062250606, 'max_delta_step': 8, 'subsample': 0.9573085330754756, 'colsample_bytree': 0.12033901478152034, 'reg_alpha': 0.0, 'reg_lambda': 8.757627739636364, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043712421619418663,{'max_depth': 9, 'min_child_weight': 13, 'gamma': 4.261855200726833, 'learning_rate': 0.5732611988387829, 'n_estimators': 89, 'eta': 0.8875330284583931, 'max_delta_step': 8, 'subsample': 0.8600489946615064, 'colsample_bytree': 0.6760033705202161, 'reg_alpha': 0.0, 'reg_lambda': 8.59477990981707, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 14, 'min_child_weight': 12, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 103, 'eta': 0.13034486487985203, 'max_delta_step': 4, 'subsample': 1.0, 'colsample_bytree': 0.9271348046117052, 'reg_alpha': 0.0, 'reg_lambda': 7.362151622763874, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373198563989619,{'max_depth': 14, 'min_child_weight': 12, 'gamma': 5.704072370880149, 'learning_rate': 0.27662415243279553, 'n_estimators': 265, 'eta': 0.3628976954582428, 'max_delta_step': 8, 'subsample': 0.8985469263884359, 'colsample_bytree': 0.24078256765550737, 'reg_alpha': 0.0, 'reg_lambda': 1.24097138192974, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043724709124008276,{'max_depth': 12, 'min_child_weight': 13, 'gamma': 5.288693058614391, 'learning_rate': 0.08174224864717809, 'n_estimators': 493, 'eta': 0.4486803432328882, 'max_delta_step': 8, 'subsample': 0.7384712146347405, 'colsample_bytree': 0.4832790041433537, 'reg_alpha': 0.0, 'reg_lambda': 2.162698944921541, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043746447624217845,{'max_depth': 13, 'min_child_weight': 13, 'gamma': 3.226511874589609, 'learning_rate': 0.07662804216312716, 'n_estimators': 468, 'eta': 0.8868696579735167, 'max_delta_step': 8, 'subsample': 0.8472087562033269, 'colsample_bytree': 0.6019512575765349, 'reg_alpha': 0.0, 'reg_lambda': 5.372124856241065, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043993855803447536,{'max_depth': 12, 'min_child_weight': 11, 'gamma': 9.699991691706618, 'learning_rate': 1.0, 'n_estimators': 291, 'eta': 0.6966108341955751, 'max_delta_step': 3, 'subsample': 0.6757422613455922, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 7.238322831419359, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.052491296831781234,{'max_depth': 7, 'min_child_weight': 1, 'gamma': 7.930139430839917, 'learning_rate': 0.0814383794273224, 'n_estimators': 434, 'eta': 0.43469620282282495, 'max_delta_step': 0, 'subsample': 1.0, 'colsample_bytree': 0.692651078908297, 'reg_alpha': 3.345072265424056, 'reg_lambda': 3.2824149383063137, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.36809581666124425,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 50, 'eta': 0.1, 'max_delta_step': 5, 'subsample': 0.160704393785303, 'colsample_bytree': 1.0, 'reg_alpha': 10.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.055331677860066264,{'max_depth': 19, 'min_child_weight': 14, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 81, 'eta': 0.25078612353843666, 'max_delta_step': 1, 'subsample': 1.0, 'colsample_bytree': 0.4984878960771607, 'reg_alpha': 3.910250607233422, 'reg_lambda': 4.26813371975634, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.08730385255407394,{'max_depth': 10, 'min_child_weight': 7, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 177, 'eta': 0.8109357510758786, 'max_delta_step': 1, 'subsample': 1.0, 'colsample_bytree': 0.6919071586500262, 'reg_alpha': 8.749094930158407, 'reg_lambda': 6.106481260257591, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.208018200100059,{'max_depth': 10, 'min_child_weight': 1, 'gamma': 8.523184641931596, 'learning_rate': 1.0, 'n_estimators': 450, 'eta': 0.5019095496449371, 'max_delta_step': 7, 'subsample': 0.291661757122479, 'colsample_bytree': 0.36825250643513474, 'reg_alpha': 10.0, 'reg_lambda': 1.2836804657177583, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.048741625148666715,{'max_depth': 6, 'min_child_weight': 10, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 349, 'eta': 0.9686240683672495, 'max_delta_step': 9, 'subsample': 1.0, 'colsample_bytree': 0.4235941440654425, 'reg_alpha': 2.7380968669026773, 'reg_lambda': 9.23242283126322, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043735472760738636,{'max_depth': 13, 'min_child_weight': 12, 'gamma': 7.868009636950212, 'learning_rate': 0.5658596207096698, 'n_estimators': 418, 'eta': 0.4638213780702394, 'max_delta_step': 8, 'subsample': 0.7588043548945611, 'colsample_bytree': 0.5881433926800472, 'reg_alpha': 0.0, 'reg_lambda': 5.356235469283558, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05211023171215503,{'max_depth': 3, 'min_child_weight': 15, 'gamma': 0.1388861734137294, 'learning_rate': 0.012525767699018859, 'n_estimators': 264, 'eta': 0.7239088849450543, 'max_delta_step': 8, 'subsample': 0.7386125835927004, 'colsample_bytree': 0.8689539606804925, 'reg_alpha': 0.9851501179524363, 'reg_lambda': 6.060504107589441, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043700117476500586,{'max_depth': 18, 'min_child_weight': 10, 'gamma': 7.754419503435366, 'learning_rate': 0.08771772705789233, 'n_estimators': 487, 'eta': 0.6604079905591622, 'max_delta_step': 8, 'subsample': 0.8569271262879623, 'colsample_bytree': 0.6448871424014421, 'reg_alpha': 0.0, 'reg_lambda': 4.410711970439892, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.32002446987968497,{'max_depth': 17, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 0.001, 'n_estimators': 207, 'eta': 0.1, 'max_delta_step': 7, 'subsample': 0.7652777807293613, 'colsample_bytree': 0.15424843829343252, 'reg_alpha': 0.0, 'reg_lambda': 0.024056746009145515, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3924129202765882,{'max_depth': 10, 'min_child_weight': 2, 'gamma': 2.615619083898766, 'learning_rate': 1.0, 'n_estimators': 500, 'eta': 0.3460916858080251, 'max_delta_step': 8, 'subsample': 0.10000344769281534, 'colsample_bytree': 0.24940974112709702, 'reg_alpha': 10.0, 'reg_lambda': 9.01818120976601, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04468744470020193,{'max_depth': 16, 'min_child_weight': 20, 'gamma': 6.785634556797977, 'learning_rate': 1.0, 'n_estimators': 364, 'eta': 0.48379420175131327, 'max_delta_step': 4, 'subsample': 1.0, 'colsample_bytree': 0.3569648487707109, 'reg_alpha': 1.041099162772973, 'reg_lambda': 1.3807977295302765, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09677558646742593,{'max_depth': 6, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 148, 'eta': 0.1274878649006965, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.35952797134626324, 'reg_alpha': 10.0, 'reg_lambda': 5.352013983116256, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04517359018759787,{'max_depth': 3, 'min_child_weight': 12, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 249, 'eta': 0.9091819042412833, 'max_delta_step': 1, 'subsample': 0.1, 'colsample_bytree': 0.856180396781011, 'reg_alpha': 0.0, 'reg_lambda': 0.15101417601738132, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3196765022840736,{'max_depth': 4, 'min_child_weight': 2, 'gamma': 1.5397858107159386, 'learning_rate': 0.001, 'n_estimators': 386, 'eta': 0.33660143257084896, 'max_delta_step': 3, 'subsample': 0.5595628708623464, 'colsample_bytree': 0.8665005888820746, 'reg_alpha': 10.0, 'reg_lambda': 2.571110367935463, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04366771413312241,{'max_depth': 10, 'min_child_weight': 10, 'gamma': 5.388632761155771, 'learning_rate': 0.9514335458589065, 'n_estimators': 383, 'eta': 0.4717139634366194, 'max_delta_step': 4, 'subsample': 0.34185043380395985, 'colsample_bytree': 0.8807250081674171, 'reg_alpha': 0.6849840792741253, 'reg_lambda': 6.663785830173997, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04357582695172134,{'max_depth': 7, 'min_child_weight': 4, 'gamma': 8.796493240530308, 'learning_rate': 0.36804941923058065, 'n_estimators': 433, 'eta': 0.26888553813209737, 'max_delta_step': 2, 'subsample': 0.13269357545204846, 'colsample_bytree': 0.5042317970906331, 'reg_alpha': 0.0, 'reg_lambda': 5.2556711193776495, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043724223423375896,{'max_depth': 11, 'min_child_weight': 14, 'gamma': 3.8476736848206583, 'learning_rate': 0.1993980453209054, 'n_estimators': 336, 'eta': 0.27475906452915144, 'max_delta_step': 1, 'subsample': 0.9797564278033795, 'colsample_bytree': 0.5145076396066908, 'reg_alpha': 0.0, 'reg_lambda': 0.5147117499390914, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043803996346190956,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 50, 'eta': 0.1, 'max_delta_step': 0, 'subsample': 1.0, 'colsample_bytree': 0.1, 'reg_alpha': 0.0, 'reg_lambda': 10.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04356945429711279,{'max_depth': 15, 'min_child_weight': 14, 'gamma': 5.265154444752356, 'learning_rate': 0.5515951439013529, 'n_estimators': 336, 'eta': 0.1718244240979828, 'max_delta_step': 1, 'subsample': 0.30489854417517837, 'colsample_bytree': 0.2138268410743459, 'reg_alpha': 0.4285665402531675, 'reg_lambda': 8.651493660837838, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.34508874158764763,{'max_depth': 18, 'min_child_weight': 12, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 148, 'eta': 0.37646723905233004, 'max_delta_step': 0, 'subsample': 1.0, 'colsample_bytree': 0.812330352959048, 'reg_alpha': 3.685210091444761, 'reg_lambda': 4.422778233891263, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04371948166081979,{'max_depth': 10, 'min_child_weight': 14, 'gamma': 0.48995241353719027, 'learning_rate': 0.0872642657764967, 'n_estimators': 261, 'eta': 0.31956076338124384, 'max_delta_step': 1, 'subsample': 0.7083463595265471, 'colsample_bytree': 0.7890562844169104, 'reg_alpha': 0.46235469473333407, 'reg_lambda': 4.728810639408815, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.055702073376925954,{'max_depth': 3, 'min_child_weight': 15, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 405, 'eta': 0.5422804546580714, 'max_delta_step': 4, 'subsample': 0.1, 'colsample_bytree': 0.45862147599182335, 'reg_alpha': 0.8861025615484469, 'reg_lambda': 8.296378685420269, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04421633069566705,{'max_depth': 8, 'min_child_weight': 12, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 292, 'eta': 0.26015583645905116, 'max_delta_step': 7, 'subsample': 1.0, 'colsample_bytree': 0.6039933689967231, 'reg_alpha': 1.2306366619269757, 'reg_lambda': 5.542754679130445, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04523609543625675,{'max_depth': 12, 'min_child_weight': 17, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 96, 'eta': 0.39659093682030067, 'max_delta_step': 6, 'subsample': 0.1, 'colsample_bytree': 0.6827034406256239, 'reg_alpha': 0.0, 'reg_lambda': 6.750462645025621, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09677558646742593,{'max_depth': 2, 'min_child_weight': 17, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 215, 'eta': 0.8633661662730738, 'max_delta_step': 4, 'subsample': 1.0, 'colsample_bytree': 0.4453433471694427, 'reg_alpha': 10.0, 'reg_lambda': 6.424507438596389, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3924129202765882,{'max_depth': 14, 'min_child_weight': 19, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 313, 'eta': 0.8926960109716998, 'max_delta_step': 7, 'subsample': 0.1, 'colsample_bytree': 0.3944845922557648, 'reg_alpha': 10.0, 'reg_lambda': 4.0594036419218025, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.139951216087696,{'max_depth': 10, 'min_child_weight': 10, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 324, 'eta': 0.9203783351047029, 'max_delta_step': 7, 'subsample': 0.1, 'colsample_bytree': 0.38040647477245326, 'reg_alpha': 2.8505802682795887, 'reg_lambda': 5.983265415580897, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05977441337001989,{'max_depth': 4, 'min_child_weight': 20, 'gamma': 7.413658092917311, 'learning_rate': 1.0, 'n_estimators': 487, 'eta': 0.40252505555069396, 'max_delta_step': 4, 'subsample': 1.0, 'colsample_bytree': 0.22061518991101073, 'reg_alpha': 4.705859959776853, 'reg_lambda': 5.224212570095263, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.13783799227996113,{'max_depth': 12, 'min_child_weight': 6, 'gamma': 7.346431357873334, 'learning_rate': 0.020632301824425266, 'n_estimators': 327, 'eta': 0.4918518454373486, 'max_delta_step': 3, 'subsample': 0.6368583755998242, 'colsample_bytree': 0.6461401446400241, 'reg_alpha': 10.0, 'reg_lambda': 4.429333487693251, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.26785979206173727,{'max_depth': 3, 'min_child_weight': 20, 'gamma': 10.0, 'learning_rate': 0.12132209146467429, 'n_estimators': 371, 'eta': 1.0, 'max_delta_step': 3, 'subsample': 0.1, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 5.164212040158638, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.051457877545994235,{'max_depth': 5, 'min_child_weight': 18, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 81, 'eta': 0.23509935735290244, 'max_delta_step': 9, 'subsample': 1.0, 'colsample_bytree': 0.6460097143718088, 'reg_alpha': 0.0, 'reg_lambda': 1.72612949663542, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04461551490519431,{'max_depth': 18, 'min_child_weight': 13, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 468, 'eta': 0.7080892315660405, 'max_delta_step': 4, 'subsample': 0.1, 'colsample_bytree': 0.48447694935929175, 'reg_alpha': 0.0, 'reg_lambda': 8.311477549544643, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04415421766475701,{'max_depth': 3, 'min_child_weight': 20, 'gamma': 1.3943090472232593, 'learning_rate': 0.05599937442027922, 'n_estimators': 188, 'eta': 0.3294584271093268, 'max_delta_step': 3, 'subsample': 0.4461971495149988, 'colsample_bytree': 0.29760747494998085, 'reg_alpha': 0.5106865170397811, 'reg_lambda': 7.795966582174173, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05377718093935906,{'max_depth': 9, 'min_child_weight': 2, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 155, 'eta': 0.9461421577074737, 'max_delta_step': 2, 'subsample': 0.7689177357098889, 'colsample_bytree': 0.4574112279008228, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.37696468407540473,{'max_depth': 8, 'min_child_weight': 4, 'gamma': 10.0, 'learning_rate': 0.001, 'n_estimators': 113, 'eta': 0.27673035219684633, 'max_delta_step': 3, 'subsample': 0.1, 'colsample_bytree': 0.11560954528852466, 'reg_alpha': 1.5961907377093498, 'reg_lambda': 8.54083485565586, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0438906496750853,{'max_depth': 11, 'min_child_weight': 1, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 138, 'eta': 0.21818652383367063, 'max_delta_step': 7, 'subsample': 0.8040528541086602, 'colsample_bytree': 0.8219451139812447, 'reg_alpha': 0.0, 'reg_lambda': 3.264488310273207, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05329501162664485,{'max_depth': 4, 'min_child_weight': 17, 'gamma': 4.24784040566271, 'learning_rate': 1.0, 'n_estimators': 91, 'eta': 0.4608436649543729, 'max_delta_step': 3, 'subsample': 0.5318537279285527, 'colsample_bytree': 0.8576334470094483, 'reg_alpha': 2.4892235673763037, 'reg_lambda': 2.841738343225284, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.06170028338119926,{'max_depth': 16, 'min_child_weight': 19, 'gamma': 6.3072641881781975, 'learning_rate': 1.0, 'n_estimators': 129, 'eta': 0.9885511654641268, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.49970659242308624, 'reg_alpha': 5.0282614712710565, 'reg_lambda': 5.732932130572581, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04375188745731355,{'max_depth': 7, 'min_child_weight': 20, 'gamma': 4.736584566755867, 'learning_rate': 0.1871744439339937, 'n_estimators': 491, 'eta': 0.6942876670150656, 'max_delta_step': 3, 'subsample': 0.6282610497703756, 'colsample_bytree': 0.9193606904061821, 'reg_alpha': 0.7143950006075451, 'reg_lambda': 5.806499086274336, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
